"","Mass.Feature","Replicate.Name","Adjusted.Area"
"789","Glucosylglycerol","171016_Smp_IL2DSW_3",29740.9032258065
"790","Glucosylglycerol","171016_Smp_IL2noBT_1",NA
"791","Glucosylglycerol","171016_Smp_IL2noBT_2",NA
"792","Glucosylglycerol","171016_Smp_IL2noBT_3",8715.90322580645
"793","Glucosylglycerol","171016_Smp_IL2WBT_1",NA
"794","Glucosylglycerol","171016_Smp_IL2WBT_2",NA
"795","Glucosylglycerol","171016_Smp_IL2WBT_3",NA
"796","Glucosylglycerol","171016_Smp_IL2IT0_1",NA
"797","Glucosylglycerol","171016_Smp_IL2IT0_2",NA
"798","Glucosylglycerol","171016_Smp_IL2IT0_3",NA
"799","Glutamic acid","171016_Smp_IL2Control_1",10827481.3848095
"800","Glutamic acid","171016_Smp_IL2Control_2",20211667.3962556
"801","Glutamic acid","171016_Smp_IL2Control_3",25806172.5939453
"802","Glutamic acid","171016_Smp_IL2DMB_1",35443674.7393256
"803","Glutamic acid","171016_Smp_IL2DMB_2",20363351.6661302
"804","Glutamic acid","171016_Smp_IL2DMB_3",29795551.350676
"805","Glutamic acid","171016_Smp_IL2DMBnoBT_1",45580339.1953257
"806","Glutamic acid","171016_Smp_IL2DMBnoBT_2",86598316.5718713
"807","Glutamic acid","171016_Smp_IL2DMBnoBT_3",50985988.6834972
"808","Glutamic acid","171016_Smp_IL2DSW_1",37837894.9170503
"809","Glutamic acid","171016_Smp_IL2DSW_2",39162578.1456667
"810","Glutamic acid","171016_Smp_IL2DSW_3",46339801.9723402
"811","Glutamic acid","171016_Smp_IL2noBT_1",58233454.9408551
"812","Glutamic acid","171016_Smp_IL2noBT_2",77354524.4304019
"813","Glutamic acid","171016_Smp_IL2noBT_3",35203128.5693982
"814","Glutamic acid","171016_Smp_IL2WBT_1",17669672.1302671
"815","Glutamic acid","171016_Smp_IL2WBT_2",27325732.8311041
"816","Glutamic acid","171016_Smp_IL2WBT_3",18748282.6953005
"817","Glutamic acid","171016_Smp_IL2IT0_1",28813250.2771484
"818","Glutamic acid","171016_Smp_IL2IT0_2",35202297.3399759
"819","Glutamic acid","171016_Smp_IL2IT0_3",33532627.2459923
"820","Glutamine","171016_Smp_IL2Control_1",8053647.07433538
"821","Glutamine","171016_Smp_IL2Control_2",14755970.9947946
"822","Glutamine","171016_Smp_IL2Control_3",13316712.5915753
"823","Glutamine","171016_Smp_IL2DMB_1",12892770.7528252
"824","Glutamine","171016_Smp_IL2DMB_2",10661817.7870745
"825","Glutamine","171016_Smp_IL2DMB_3",10734103.4371064
"826","Glutamine","171016_Smp_IL2DMBnoBT_1",16683874.6060983
"827","Glutamine","171016_Smp_IL2DMBnoBT_2",32746801.9926851
"828","Glutamine","171016_Smp_IL2DMBnoBT_3",27752544.2366212
"829","Glutamine","171016_Smp_IL2DSW_1",15816244.4054098
"830","Glutamine","171016_Smp_IL2DSW_2",23655045.6285275
"831","Glutamine","171016_Smp_IL2DSW_3",26031607.5965025
"832","Glutamine","171016_Smp_IL2noBT_1",24344124.8872278
"833","Glutamine","171016_Smp_IL2noBT_2",25162629.5421636
"834","Glutamine","171016_Smp_IL2noBT_3",21565201.4475376
"835","Glutamine","171016_Smp_IL2WBT_1",12712392.5312424
"836","Glutamine","171016_Smp_IL2WBT_2",13584360.1773576
"837","Glutamine","171016_Smp_IL2WBT_3",13549279.8871792
"838","Glutamine","171016_Smp_IL2IT0_1",17082527.1990102
"839","Glutamine","171016_Smp_IL2IT0_2",15713697.6516126
"840","Glutamine","171016_Smp_IL2IT0_3",18766198.0113998
"841","Glutathione Disulfide","171016_Smp_IL2Control_1",NA
"842","Glutathione Disulfide","171016_Smp_IL2Control_2",NA
"843","Glutathione Disulfide","171016_Smp_IL2Control_3",NA
"844","Glutathione Disulfide","171016_Smp_IL2DMB_1",3929.03225806452
"845","Glutathione Disulfide","171016_Smp_IL2DMB_2",NA
"846","Glutathione Disulfide","171016_Smp_IL2DMB_3",NA
"847","Glutathione Disulfide","171016_Smp_IL2DMBnoBT_1",8584.93548387097
"848","Glutathione Disulfide","171016_Smp_IL2DMBnoBT_2",NA
"849","Glutathione Disulfide","171016_Smp_IL2DMBnoBT_3",22247.6774193548
"850","Glutathione Disulfide","171016_Smp_IL2DSW_1",NA
"851","Glutathione Disulfide","171016_Smp_IL2DSW_2",6055.38709677419
"852","Glutathione Disulfide","171016_Smp_IL2DSW_3",7537.1935483871
"853","Glutathione Disulfide","171016_Smp_IL2noBT_1",8008.67741935484
"854","Glutathione Disulfide","171016_Smp_IL2noBT_2",4149.8064516129
"855","Glutathione Disulfide","171016_Smp_IL2noBT_3",NA
"856","Glutathione Disulfide","171016_Smp_IL2WBT_1",NA
"857","Glutathione Disulfide","171016_Smp_IL2WBT_2",NA
"858","Glutathione Disulfide","171016_Smp_IL2WBT_3",NA
"859","Glutathione Disulfide","171016_Smp_IL2IT0_1",13573.8709677419
"860","Glutathione Disulfide","171016_Smp_IL2IT0_2",NA
"861","Glutathione Disulfide","171016_Smp_IL2IT0_3",NA
"862","glycerol 3 phosphate","171016_Smp_IL2Control_1",69968.5630890374
"863","glycerol 3 phosphate","171016_Smp_IL2Control_2",82565.9265675282
"864","glycerol 3 phosphate","171016_Smp_IL2Control_3",249641.319124122
"865","glycerol 3 phosphate","171016_Smp_IL2DMB_1",135377.87700479
"866","glycerol 3 phosphate","171016_Smp_IL2DMB_2",225191.456817552
"867","glycerol 3 phosphate","171016_Smp_IL2DMB_3",160500.242103665
"868","glycerol 3 phosphate","171016_Smp_IL2DMBnoBT_1",309790.868486528
"869","glycerol 3 phosphate","171016_Smp_IL2DMBnoBT_2",892108.187805807
"870","glycerol 3 phosphate","171016_Smp_IL2DMBnoBT_3",368695.520108342
"871","glycerol 3 phosphate","171016_Smp_IL2DSW_1",232662.413209441
"872","glycerol 3 phosphate","171016_Smp_IL2DSW_2",253864.08042591
"873","glycerol 3 phosphate","171016_Smp_IL2DSW_3",386041.903180936
"874","glycerol 3 phosphate","171016_Smp_IL2noBT_1",239282.576154235
"875","glycerol 3 phosphate","171016_Smp_IL2noBT_2",583383.663896631
"876","glycerol 3 phosphate","171016_Smp_IL2noBT_3",196657.353849609
"877","glycerol 3 phosphate","171016_Smp_IL2WBT_1",60853.2274752834
"878","glycerol 3 phosphate","171016_Smp_IL2WBT_2",137163.435857583
"879","glycerol 3 phosphate","171016_Smp_IL2WBT_3",112993.846936514
"880","glycerol 3 phosphate","171016_Smp_IL2IT0_1",48954.3132876206
"881","glycerol 3 phosphate","171016_Smp_IL2IT0_2",62002.6068026765
"882","glycerol 3 phosphate","171016_Smp_IL2IT0_3",79571.5726597105
"883","Glycerophosphocholine","171016_Smp_IL2Control_1",524999.56712897
"884","Glycerophosphocholine","171016_Smp_IL2Control_2",784462.805503656
"885","Glycerophosphocholine","171016_Smp_IL2Control_3",559241.971267328
"886","Glycerophosphocholine","171016_Smp_IL2DMB_1",395873.311972977
"887","Glycerophosphocholine","171016_Smp_IL2DMB_2",447730.875584491
"888","Glycerophosphocholine","171016_Smp_IL2DMB_3",758726.878040862
"889","Glycerophosphocholine","171016_Smp_IL2DMBnoBT_1",1153608.9936049
"890","Glycerophosphocholine","171016_Smp_IL2DMBnoBT_2",1580116.48753042
"891","Glycerophosphocholine","171016_Smp_IL2DMBnoBT_3",1546068.59769681
"892","Glycerophosphocholine","171016_Smp_IL2DSW_1",1581818.06088409
"893","Glycerophosphocholine","171016_Smp_IL2DSW_2",1479679.33428483
"894","Glycerophosphocholine","171016_Smp_IL2DSW_3",4582675.8247634
"895","Glycerophosphocholine","171016_Smp_IL2noBT_1",1742037.4642688
"896","Glycerophosphocholine","171016_Smp_IL2noBT_2",2086937.65207877
"897","Glycerophosphocholine","171016_Smp_IL2noBT_3",1044259.68575513
"898","Glycerophosphocholine","171016_Smp_IL2WBT_1",1338027.72433673
"899","Glycerophosphocholine","171016_Smp_IL2WBT_2",1174556.51135914
"900","Glycerophosphocholine","171016_Smp_IL2WBT_3",1201200.71929633
"901","Glycerophosphocholine","171016_Smp_IL2IT0_1",828780.972046457
"902","Glycerophosphocholine","171016_Smp_IL2IT0_2",286048.823894984
"903","Glycerophosphocholine","171016_Smp_IL2IT0_3",144061.223637807
"904","Gonyol","171016_Smp_IL2Control_1",1213900.75584232
"905","Gonyol","171016_Smp_IL2Control_2",2313782.58197968
"906","Gonyol","171016_Smp_IL2Control_3",1199777.13918743
"907","Gonyol","171016_Smp_IL2DMB_1",624755.125987514
"908","Gonyol","171016_Smp_IL2DMB_2",2957409.16864766
"909","Gonyol","171016_Smp_IL2DMB_3",1043312.1771533
"910","Gonyol","171016_Smp_IL2DMBnoBT_1",1991698.62011514
"911","Gonyol","171016_Smp_IL2DMBnoBT_2",2954194.86977839
"912","Gonyol","171016_Smp_IL2DMBnoBT_3",2417487.94432563
"913","Gonyol","171016_Smp_IL2DSW_1",2695787.42563281
"914","Gonyol","171016_Smp_IL2DSW_2",3393566.14559573
"915","Gonyol","171016_Smp_IL2DSW_3",8153563.80228476
"916","Gonyol","171016_Smp_IL2noBT_1",2528892.63836914
"917","Gonyol","171016_Smp_IL2noBT_2",3515062.31207228
"918","Gonyol","171016_Smp_IL2noBT_3",1639228.49697645
"919","Gonyol","171016_Smp_IL2WBT_1",1031027.64537402
"920","Gonyol","171016_Smp_IL2WBT_2",2506245.24833235
"921","Gonyol","171016_Smp_IL2WBT_3",2031097.93741353
"922","Gonyol","171016_Smp_IL2IT0_1",1772105.63232556
"923","Gonyol","171016_Smp_IL2IT0_2",2212999.51352668
"924","Gonyol","171016_Smp_IL2IT0_3",2281861.72230332
"925","Guanine","171016_Smp_IL2Control_1",2360779.78450448
"926","Guanine","171016_Smp_IL2Control_2",3825275.63380174
"927","Guanine","171016_Smp_IL2Control_3",7090631.0205291
"928","Guanine","171016_Smp_IL2DMB_1",6271963.12587068
"929","Guanine","171016_Smp_IL2DMB_2",3376192.80051989
"930","Guanine","171016_Smp_IL2DMB_3",3561580.50527827
"931","Guanine","171016_Smp_IL2DMBnoBT_1",5032829.99608269
"932","Guanine","171016_Smp_IL2DMBnoBT_2",35048955.9924979
"933","Guanine","171016_Smp_IL2DMBnoBT_3",12982735.6946571
"934","Guanine","171016_Smp_IL2DSW_1",13125233.5780255
"935","Guanine","171016_Smp_IL2DSW_2",16274105.5752674
"936","Guanine","171016_Smp_IL2DSW_3",20321887.1408458
"937","Guanine","171016_Smp_IL2noBT_1",10331852.394765
"938","Guanine","171016_Smp_IL2noBT_2",23286642.8989982
"939","Guanine","171016_Smp_IL2noBT_3",8006254.37953897
"940","Guanine","171016_Smp_IL2WBT_1",5271197.72803229
"941","Guanine","171016_Smp_IL2WBT_2",6129511.53750978
"942","Guanine","171016_Smp_IL2WBT_3",4907748.61470178
"943","Guanine","171016_Smp_IL2IT0_1",3046132.64624235
"944","Guanine","171016_Smp_IL2IT0_2",4520642.96151115
"945","Guanine","171016_Smp_IL2IT0_3",4551589.19618527
"946","Guanosine","171016_Smp_IL2Control_1",4834.58064516129
"947","Guanosine","171016_Smp_IL2Control_2",23454.4516129032
"948","Guanosine","171016_Smp_IL2Control_3",155144.387096774
"949","Guanosine","171016_Smp_IL2DMB_1",89315.3225806452
"950","Guanosine","171016_Smp_IL2DMB_2",59174.0322580645
"951","Guanosine","171016_Smp_IL2DMB_3",21299.0967741935
"952","Guanosine","171016_Smp_IL2DMBnoBT_1",61834.5483870968
"953","Guanosine","171016_Smp_IL2DMBnoBT_2",373736.096774194
"954","Guanosine","171016_Smp_IL2DMBnoBT_3",237536.193548387
"955","Guanosine","171016_Smp_IL2DSW_1",90960.8387096774
"956","Guanosine","171016_Smp_IL2DSW_2",506977.064516129
"957","Guanosine","171016_Smp_IL2DSW_3",429780
"958","Guanosine","171016_Smp_IL2noBT_1",133492.612903226
"959","Guanosine","171016_Smp_IL2noBT_2",406333.032258064
"960","Guanosine","171016_Smp_IL2noBT_3",27231
"961","Guanosine","171016_Smp_IL2WBT_1",75611.4193548387
"962","Guanosine","171016_Smp_IL2WBT_2",53788.4516129032
"963","Guanosine","171016_Smp_IL2WBT_3",43263.3225806452
"964","Guanosine","171016_Smp_IL2IT0_1",NA
"965","Guanosine","171016_Smp_IL2IT0_2",5710.1935483871
"966","Guanosine","171016_Smp_IL2IT0_3",NA
"967","Histidine","171016_Smp_IL2Control_1",356043.170229039
"968","Histidine","171016_Smp_IL2Control_2",151132.059635113
"969","Histidine","171016_Smp_IL2Control_3",788108.182638661
"970","Histidine","171016_Smp_IL2DMB_1",994839.767616206
"971","Histidine","171016_Smp_IL2DMB_2",282087.264417191
"972","Histidine","171016_Smp_IL2DMB_3",481125.52487699
"973","Histidine","171016_Smp_IL2DMBnoBT_1",609072.594921598
"974","Histidine","171016_Smp_IL2DMBnoBT_2",1202633.33989173
"975","Histidine","171016_Smp_IL2DMBnoBT_3",489968.911379406
"976","Histidine","171016_Smp_IL2DSW_1",479154.644424699
"977","Histidine","171016_Smp_IL2DSW_2",532998.566474266
"978","Histidine","171016_Smp_IL2DSW_3",241807.616863573
"979","Histidine","171016_Smp_IL2noBT_1",526100.838245398
"980","Histidine","171016_Smp_IL2noBT_2",1113091.94277891
"981","Histidine","171016_Smp_IL2noBT_3",559842.64949675
"982","Histidine","171016_Smp_IL2WBT_1",653445.21999262
"983","Histidine","171016_Smp_IL2WBT_2",692771.170406536
"984","Histidine","171016_Smp_IL2WBT_3",756678.577827376
"985","Histidine","171016_Smp_IL2IT0_1",890093.984303411
"986","Histidine","171016_Smp_IL2IT0_2",672877.222948501
"987","Histidine","171016_Smp_IL2IT0_3",660920.023894739
"988","Homarine","171016_Smp_IL2Control_1",21819626.1935484
"989","Homarine","171016_Smp_IL2Control_2",23423546.9677419
"990","Homarine","171016_Smp_IL2Control_3",24544808.5806452
"991","Homarine","171016_Smp_IL2DMB_1",23153592.516129
"992","Homarine","171016_Smp_IL2DMB_2",41568843.2258065
"993","Homarine","171016_Smp_IL2DMB_3",23859097.0322581
"994","Homarine","171016_Smp_IL2DMBnoBT_1",50589976.1290323
"995","Homarine","171016_Smp_IL2DMBnoBT_2",83268758.9677419
"996","Homarine","171016_Smp_IL2DMBnoBT_3",91293743.7419355
"997","Homarine","171016_Smp_IL2DSW_1",82570199.483871
"998","Homarine","171016_Smp_IL2DSW_2",109144250.322581
"999","Homarine","171016_Smp_IL2DSW_3",160529196.903226
"1000","Homarine","171016_Smp_IL2noBT_1",67956482.0645161
"1001","Homarine","171016_Smp_IL2noBT_2",99428494.4516129
"1002","Homarine","171016_Smp_IL2noBT_3",99781628.3870968
"1003","Homarine","171016_Smp_IL2WBT_1",25261757.8064516
"1004","Homarine","171016_Smp_IL2WBT_2",20875837.0967742
"1005","Homarine","171016_Smp_IL2WBT_3",30015409.7419355
"1006","Homarine","171016_Smp_IL2IT0_1",9322873.22580645
"1007","Homarine","171016_Smp_IL2IT0_2",12942067.6129032
"1008","Homarine","171016_Smp_IL2IT0_3",12727793.1612903
"1009","Homocystine","171016_Smp_IL2Control_1",119230.225806452
"1010","Homocystine","171016_Smp_IL2Control_2",134933.258064516
"1011","Homocystine","171016_Smp_IL2Control_3",128355.870967742
"1012","Homocystine","171016_Smp_IL2DMB_1",96283.7419354839
"1013","Homocystine","171016_Smp_IL2DMB_2",157542.967741935
"1014","Homocystine","171016_Smp_IL2DMB_3",128942.419354839
"1015","Homocystine","171016_Smp_IL2DMBnoBT_1",140648.129032258
"1016","Homocystine","171016_Smp_IL2DMBnoBT_2",193462.741935484
"1017","Homocystine","171016_Smp_IL2DMBnoBT_3",89044.0322580645
"1018","Homocystine","171016_Smp_IL2DSW_1",99474.6774193548
"1019","Homocystine","171016_Smp_IL2DSW_2",169050.35483871
"1020","Homocystine","171016_Smp_IL2DSW_3",116333.967741935
"1021","Homocystine","171016_Smp_IL2noBT_1",134809.774193548
"1022","Homocystine","171016_Smp_IL2noBT_2",100234.290322581
"1023","Homocystine","171016_Smp_IL2noBT_3",122082.516129032
"1024","Homocystine","171016_Smp_IL2WBT_1",98564.4516129032
"1025","Homocystine","171016_Smp_IL2WBT_2",87466.8064516129
"1026","Homocystine","171016_Smp_IL2WBT_3",138461.903225806
"1027","Homocystine","171016_Smp_IL2IT0_1",159750.709677419
"1028","Homocystine","171016_Smp_IL2IT0_2",111826.806451613
"1029","Homocystine","171016_Smp_IL2IT0_3",96473.6451612903
"1030","Hydroxyectoine","171016_Smp_IL2Control_1",442070.127810527
"1031","Hydroxyectoine","171016_Smp_IL2Control_2",221736.257988588
"1032","Hydroxyectoine","171016_Smp_IL2Control_3",553389.424011637
"1033","Hydroxyectoine","171016_Smp_IL2DMB_1",489448.788867617
"1034","Hydroxyectoine","171016_Smp_IL2DMB_2",1829926.3751854
"1035","Hydroxyectoine","171016_Smp_IL2DMB_3",881680.38108562
"1036","Hydroxyectoine","171016_Smp_IL2DMBnoBT_1",1138449.59561137
"1037","Hydroxyectoine","171016_Smp_IL2DMBnoBT_2",510820.911570229
"1038","Hydroxyectoine","171016_Smp_IL2DMBnoBT_3",412524.506372114
"1039","Hydroxyectoine","171016_Smp_IL2DSW_1",148841.60729723
"1040","Hydroxyectoine","171016_Smp_IL2DSW_2",287047.84703666
"1041","Hydroxyectoine","171016_Smp_IL2DSW_3",164410.270033614
"1042","Hydroxyectoine","171016_Smp_IL2noBT_1",1243524.3142015
"1043","Hydroxyectoine","171016_Smp_IL2noBT_2",426611.168665551
"1044","Hydroxyectoine","171016_Smp_IL2noBT_3",222226.686375096
"1045","Hydroxyectoine","171016_Smp_IL2WBT_1",215079.921130987
"1046","Hydroxyectoine","171016_Smp_IL2WBT_2",1042185.65225708
"1047","Hydroxyectoine","171016_Smp_IL2WBT_3",305662.61457589
"1048","Hydroxyectoine","171016_Smp_IL2IT0_1",1183908.05871392
"1049","Hydroxyectoine","171016_Smp_IL2IT0_2",189749.309448273
"1050","Hydroxyectoine","171016_Smp_IL2IT0_3",106996.777192105
"1051","Hydroxylysine","171016_Smp_IL2Control_1",19265.0280937218
"1052","Hydroxylysine","171016_Smp_IL2Control_2",NA
"1053","Hydroxylysine","171016_Smp_IL2Control_3",9090.15558561254
"1054","Hydroxylysine","171016_Smp_IL2DMB_1",31944.4405295093
"1055","Hydroxylysine","171016_Smp_IL2DMB_2",NA
"1056","Hydroxylysine","171016_Smp_IL2DMB_3",NA
"1057","Hydroxylysine","171016_Smp_IL2DMBnoBT_1",NA
"1058","Hydroxylysine","171016_Smp_IL2DMBnoBT_2",16162.527558147
"1059","Hydroxylysine","171016_Smp_IL2DMBnoBT_3",17394.081862303
"1060","Hydroxylysine","171016_Smp_IL2DSW_1",19005.3414107015
"1061","Hydroxylysine","171016_Smp_IL2DSW_2",6904.83166512424
"1062","Hydroxylysine","171016_Smp_IL2DSW_3",NA
"1063","Hydroxylysine","171016_Smp_IL2noBT_1",NA
"1064","Hydroxylysine","171016_Smp_IL2noBT_2",14727.6508738347
"1065","Hydroxylysine","171016_Smp_IL2noBT_3",6522.93882287215
"1066","Hydroxylysine","171016_Smp_IL2WBT_1",14796.6350878349
"1067","Hydroxylysine","171016_Smp_IL2WBT_2",5541.95295207003
"1068","Hydroxylysine","171016_Smp_IL2WBT_3",NA
"1069","Hydroxylysine","171016_Smp_IL2IT0_1",6536.4222389493
"1070","Hydroxylysine","171016_Smp_IL2IT0_2",6432.59218162303
"1071","Hydroxylysine","171016_Smp_IL2IT0_3",NA
"1072","Hypotaurine","171016_Smp_IL2Control_1",NA
"1073","Hypotaurine","171016_Smp_IL2Control_2",NA
"1074","Hypotaurine","171016_Smp_IL2Control_3",NA
"1075","Hypotaurine","171016_Smp_IL2DMB_1",NA
"1076","Hypotaurine","171016_Smp_IL2DMB_2",NA
"1077","Hypotaurine","171016_Smp_IL2DMB_3",NA
"1078","Hypotaurine","171016_Smp_IL2DMBnoBT_1",NA
"1079","Hypotaurine","171016_Smp_IL2DMBnoBT_2",NA
"1080","Hypotaurine","171016_Smp_IL2DMBnoBT_3",10799.7628146359
"1081","Hypotaurine","171016_Smp_IL2DSW_1",6410.23281005674
"1082","Hypotaurine","171016_Smp_IL2DSW_2",NA
"1083","Hypotaurine","171016_Smp_IL2DSW_3",NA
"1084","Hypotaurine","171016_Smp_IL2noBT_1",NA
"1085","Hypotaurine","171016_Smp_IL2noBT_2",3427.74667924618
"1086","Hypotaurine","171016_Smp_IL2noBT_3",NA
"1087","Hypotaurine","171016_Smp_IL2WBT_1",NA
"1088","Hypotaurine","171016_Smp_IL2WBT_2",NA
"1089","Hypotaurine","171016_Smp_IL2WBT_3",NA
"1090","Hypotaurine","171016_Smp_IL2IT0_1",NA
"1091","Hypotaurine","171016_Smp_IL2IT0_2",NA
"1092","Hypotaurine","171016_Smp_IL2IT0_3",NA
"1093","Hypoxanthine","171016_Smp_IL2Control_1",5239113.80645161
"1094","Hypoxanthine","171016_Smp_IL2Control_2",4992224.64516129
"1095","Hypoxanthine","171016_Smp_IL2Control_3",5010378.64516129
"1096","Hypoxanthine","171016_Smp_IL2DMB_1",4950621.80645161
"1097","Hypoxanthine","171016_Smp_IL2DMB_2",5233898.48387097
"1098","Hypoxanthine","171016_Smp_IL2DMB_3",5297104.4516129
"1099","Hypoxanthine","171016_Smp_IL2DMBnoBT_1",5881378.67741935
"1100","Hypoxanthine","171016_Smp_IL2DMBnoBT_2",4681957.38709677
"1101","Hypoxanthine","171016_Smp_IL2DMBnoBT_3",5159988.70967742
"1102","Hypoxanthine","171016_Smp_IL2DSW_1",5559565.67741935
"1103","Hypoxanthine","171016_Smp_IL2DSW_2",5660069.38709677
"1104","Hypoxanthine","171016_Smp_IL2DSW_3",4569913.5483871
"1105","Hypoxanthine","171016_Smp_IL2noBT_1",5670495.35483871
"1106","Hypoxanthine","171016_Smp_IL2noBT_2",3534230.93548387
"1107","Hypoxanthine","171016_Smp_IL2noBT_3",5772087.03225806
"1108","Hypoxanthine","171016_Smp_IL2WBT_1",3853462
"1109","Hypoxanthine","171016_Smp_IL2WBT_2",5602923.48387097
"1110","Hypoxanthine","171016_Smp_IL2WBT_3",5492845.09677419
"1111","Hypoxanthine","171016_Smp_IL2IT0_1",5051865.48387097
"1112","Hypoxanthine","171016_Smp_IL2IT0_2",5176590.74193548
"1113","Hypoxanthine","171016_Smp_IL2IT0_3",6076804.06451613
"1114","Imidazoleacrylic Acid","171016_Smp_IL2Control_1",1839791.80645161
"1115","Imidazoleacrylic Acid","171016_Smp_IL2Control_2",1564225.38709677
"1116","Imidazoleacrylic Acid","171016_Smp_IL2Control_3",1832664.35483871
"1117","Imidazoleacrylic Acid","171016_Smp_IL2DMB_1",2471771.96774194
"1118","Imidazoleacrylic Acid","171016_Smp_IL2DMB_2",2327762.64516129
"1119","Imidazoleacrylic Acid","171016_Smp_IL2DMB_3",1805970.32258065
"1120","Imidazoleacrylic Acid","171016_Smp_IL2DMBnoBT_1",2149401.41935484
"1121","Imidazoleacrylic Acid","171016_Smp_IL2DMBnoBT_2",2199207.51612903
"1122","Imidazoleacrylic Acid","171016_Smp_IL2DMBnoBT_3",2469486.58064516
"1123","Imidazoleacrylic Acid","171016_Smp_IL2DSW_1",1652416.25806452
"1124","Imidazoleacrylic Acid","171016_Smp_IL2DSW_2",2654262.41935484
"1125","Imidazoleacrylic Acid","171016_Smp_IL2DSW_3",1910099.03225806
"1126","Imidazoleacrylic Acid","171016_Smp_IL2noBT_1",2288369.41935484
"1127","Imidazoleacrylic Acid","171016_Smp_IL2noBT_2",2417846.93548387
"1128","Imidazoleacrylic Acid","171016_Smp_IL2noBT_3",2661430.09677419
"1129","Imidazoleacrylic Acid","171016_Smp_IL2WBT_1",1848979.19354839
"1130","Imidazoleacrylic Acid","171016_Smp_IL2WBT_2",2966621.41935484
"1131","Imidazoleacrylic Acid","171016_Smp_IL2WBT_3",6562486.70967742
"1132","Imidazoleacrylic Acid","171016_Smp_IL2IT0_1",5634767.35483871
"1133","Imidazoleacrylic Acid","171016_Smp_IL2IT0_2",2492490.12903226
"1134","Imidazoleacrylic Acid","171016_Smp_IL2IT0_3",2250993.09677419
"1135","Inosine","171016_Smp_IL2Control_1",11097.6451612903
"1136","Inosine","171016_Smp_IL2Control_2",35541.8387096774
"1137","Inosine","171016_Smp_IL2Control_3",110808.064516129
"1138","Inosine","171016_Smp_IL2DMB_1",12801.1612903226
"1139","Inosine","171016_Smp_IL2DMB_2",52142.935483871
"1140","Inosine","171016_Smp_IL2DMB_3",7703.70967741935
"1141","Inosine","171016_Smp_IL2DMBnoBT_1",34863.6129032258
"1142","Inosine","171016_Smp_IL2DMBnoBT_2",244758.129032258
"1143","Inosine","171016_Smp_IL2DMBnoBT_3",153053.580645161
"1144","Inosine","171016_Smp_IL2DSW_1",116871.870967742
"1145","Inosine","171016_Smp_IL2DSW_2",345433.967741935
"1146","Inosine","171016_Smp_IL2DSW_3",499266.806451613
"1147","Inosine","171016_Smp_IL2noBT_1",114914.838709677
"1148","Inosine","171016_Smp_IL2noBT_2",302780.580645161
"1149","Inosine","171016_Smp_IL2noBT_3",102900.419354839
"1150","Inosine","171016_Smp_IL2WBT_1",49023.0967741935
"1151","Inosine","171016_Smp_IL2WBT_2",29335.8387096774
"1152","Inosine","171016_Smp_IL2WBT_3",35799.0967741935
"1153","Inosine","171016_Smp_IL2IT0_1",NA
"1154","Inosine","171016_Smp_IL2IT0_2",7512.87096774193
"1155","Inosine","171016_Smp_IL2IT0_3",NA
"1156","Isethionic Acid","171016_Smp_IL2Control_1",6538292.98994714
"1157","Isethionic Acid","171016_Smp_IL2Control_2",4375656.88505386
"1158","Isethionic Acid","171016_Smp_IL2Control_3",7508836.13297981
"1159","Isethionic Acid","171016_Smp_IL2DMB_1",4454705.04094325
"1160","Isethionic Acid","171016_Smp_IL2DMB_2",7002986.83979617
"1161","Isethionic Acid","171016_Smp_IL2DMB_3",4602634.96336399
"1162","Isethionic Acid","171016_Smp_IL2DMBnoBT_1",8963765.92752012
"1163","Isethionic Acid","171016_Smp_IL2DMBnoBT_2",10678389.7894372
"1164","Isethionic Acid","171016_Smp_IL2DMBnoBT_3",14288662.7661331
"1165","Isethionic Acid","171016_Smp_IL2DSW_1",15750562.5753515
"1166","Isethionic Acid","171016_Smp_IL2DSW_2",17440726.6865544
"1167","Isethionic Acid","171016_Smp_IL2DSW_3",20966928.1903479
"1168","Isethionic Acid","171016_Smp_IL2noBT_1",8073411.48529603
"1169","Isethionic Acid","171016_Smp_IL2noBT_2",12044549.5698756
"1170","Isethionic Acid","171016_Smp_IL2noBT_3",25301086.4280816
"1171","Isethionic Acid","171016_Smp_IL2WBT_1",7461425.10941212
"1172","Isethionic Acid","171016_Smp_IL2WBT_2",6509030.48889164
"1173","Isethionic Acid","171016_Smp_IL2WBT_3",6682281.62615903
"1174","Isethionic Acid","171016_Smp_IL2IT0_1",2771840.90627142
"1175","Isethionic Acid","171016_Smp_IL2IT0_2",3138135.56852926
"1176","Isethionic Acid","171016_Smp_IL2IT0_3",2282129.55974111
"1177","Ketoglutaric Acid","171016_Smp_IL2Control_1",121386.590968655
"1178","Ketoglutaric Acid","171016_Smp_IL2Control_2",246614.17882688
"1179","Ketoglutaric Acid","171016_Smp_IL2Control_3",480720.833365916
"1180","Ketoglutaric Acid","171016_Smp_IL2DMB_1",439962.203105811
"1181","Ketoglutaric Acid","171016_Smp_IL2DMB_2",130876.941794081
"1182","Ketoglutaric Acid","171016_Smp_IL2DMB_3",331547.763517017
"1183","Ketoglutaric Acid","171016_Smp_IL2DMBnoBT_1",690417.934248675
"1184","Ketoglutaric Acid","171016_Smp_IL2DMBnoBT_2",754939.69525183
"1185","Ketoglutaric Acid","171016_Smp_IL2DMBnoBT_3",630497.517907765
